Date and Time,sampling feature/location,citation," discharge -unit-cfs-processing level-L0",quality code,quality annotation,
2019-06-20 19:30:00," Quebrada Sonadora",,8.73465101475762,Good,,
2019-06-20 19:45:00," Quebrada Sonadora",,8.68956572276994,Good,,
2019-06-20 20:00:00," Quebrada Sonadora",,8.78903960621,Good,,
2019-06-20 20:15:00," Quebrada Sonadora",,8.74821884779573,Good,,
2019-06-20 20:30:00," Quebrada Sonadora",,8.69856546984329,Good,,
2019-06-20 20:45:00," Quebrada Sonadora",,8.78903960621005,Good,,
2019-06-20 21:00:00," Quebrada Sonadora",,8.80268567392864,Good,,
2019-06-20 21:15:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-20 21:30:00," Quebrada Sonadora",,8.83460277247036,Good,,
2019-06-20 21:45:00," Quebrada Sonadora",,8.94022768937981,Good,,
2019-06-20 22:00:00," Quebrada Sonadora",,8.8574661806619,Good,,
2019-06-20 22:15:00," Quebrada Sonadora",,8.81179394294895,Good,,
2019-06-20 22:30:00," Quebrada Sonadora",,8.90795821894591,Good,,
2019-06-20 22:45:00," Quebrada Sonadora",,8.94022768937958,Good,,
2019-06-20 23:00:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-20 23:15:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-20 23:30:00," Quebrada Sonadora",,8.9356111736609,Good,,
2019-06-20 23:45:00," Quebrada Sonadora",,8.90335707667549,Good,,
2019-06-21 00:00:00," Quebrada Sonadora",,8.88038425342478,Good,,
2019-06-21 00:15:00," Quebrada Sonadora",,9.03768353787802,Good,,
2019-06-21 00:30:00," Quebrada Sonadora",,9.07974876810846,Good,,
2019-06-21 00:45:00," Quebrada Sonadora",,9.17387147324126,Good,,
2019-06-21 01:00:00," Quebrada Sonadora",,9.18333278700158,Good,,
2019-06-21 01:15:00," Quebrada Sonadora",,9.18333278700158,Good,,
2019-06-21 01:30:00," Quebrada Sonadora",,9.31193767488469,Good,,
2019-06-21 01:45:00," Quebrada Sonadora",,9.4957231680317,Good,,
2019-06-21 02:00:00," Quebrada Sonadora",,9.59377212752963,Good,,
2019-06-21 02:15:00," Quebrada Sonadora",,9.75756109840194,Good,,
2019-06-21 02:30:00," Quebrada Sonadora",,9.86815351324412,Good,,
2019-06-21 02:45:00," Quebrada Sonadora",,9.92895178805884,Good,,
2019-06-21 03:00:00," Quebrada Sonadora",,10.0515602974023,Good,,
2019-06-21 03:15:00," Quebrada Sonadora",,10.1651435126913,Good,,
2019-06-21 03:30:00," Quebrada Sonadora",,10.1288792413546,Good,,
2019-06-21 03:45:00," Quebrada Sonadora",,10.0259052492834,Good,,
2019-06-21 04:00:00," Quebrada Sonadora",,10.0875763510303,Good,,
2019-06-21 04:15:00," Quebrada Sonadora",,9.98497948650095,Good,,
2019-06-21 04:30:00," Quebrada Sonadora",,9.91879537727817,Good,,
2019-06-21 04:45:00," Quebrada Sonadora",,9.88332156103445,Good,,
2019-06-21 05:00:00," Quebrada Sonadora",,9.79262764246982,Good,,
2019-06-21 05:15:00," Quebrada Sonadora",,9.75756109840194,Good,,
2019-06-21 05:30:00," Quebrada Sonadora",,9.71762400620025,Good,,
2019-06-21 05:45:00," Quebrada Sonadora",,9.62336544825484,Good,,
2019-06-21 06:00:00," Quebrada Sonadora",,9.52993630038509,Good,,
2019-06-21 06:15:00," Quebrada Sonadora",,9.47135361743523,Good,,
2019-06-21 06:30:00," Quebrada Sonadora",,9.37926754712066,Good,,
2019-06-21 06:45:00," Quebrada Sonadora",,9.45675920608898,Good,,
2019-06-21 07:00:00," Quebrada Sonadora",,9.29756737020756,Good,,
2019-06-21 07:15:00," Quebrada Sonadora",,9.2879984246826,Good,,
2019-06-21 07:30:00," Quebrada Sonadora",,9.30714532088774,Good,,
2019-06-21 07:45:00," Quebrada Sonadora",,9.23077355095319,Good,,
2019-06-21 08:00:00," Quebrada Sonadora",,9.21177038429528,Good,,
2019-06-21 08:15:00," Quebrada Sonadora",,9.2212674871032,Good,,
2019-06-21 08:30:00," Quebrada Sonadora",,9.12199378583432,Good,,
2019-06-21 08:45:00," Quebrada Sonadora",,9.15497564066095,Good,,
2019-06-21 09:00:00," Quebrada Sonadora",,8.97260490873356,Good,,
2019-06-21 09:15:00," Quebrada Sonadora",,8.86204541929965,Good,,
2019-06-21 09:30:00," Quebrada Sonadora",,8.86204541929965,Good,,
2019-06-21 09:45:00," Quebrada Sonadora",,8.80723871892661,Good,,
2019-06-21 10:00:00," Quebrada Sonadora",,8.73917145681992,Good,,
2019-06-21 10:15:00," Quebrada Sonadora",,8.70757386708675,Good,,
2019-06-21 10:30:00," Quebrada Sonadora",,8.6805746203749,Good,,
2019-06-21 10:45:00," Quebrada Sonadora",,8.69406451537839,Good,,
2019-06-21 11:00:00," Quebrada Sonadora",,8.60004280344072,Good,,
2019-06-21 11:15:00," Quebrada Sonadora",,8.56447445702963,Good,,
2019-06-21 11:30:00," Quebrada Sonadora",,8.66261832765673,Good,,
2019-06-21 11:45:00," Quebrada Sonadora",,8.6223427896515,Good,,
2019-06-21 12:00:00," Quebrada Sonadora",,8.56891299627307,Good,,
2019-06-21 12:15:00," Quebrada Sonadora",,8.48934645012775,Good,,
2019-06-21 12:30:00," Quebrada Sonadora",,8.56003805974524,Good,,
2019-06-21 12:45:00," Quebrada Sonadora",,8.4849463612465,Good,,
2019-06-21 13:00:00," Quebrada Sonadora",,8.39739089226521,Good,,
2019-06-21 13:15:00," Quebrada Sonadora",,8.38868198595509,Good,,
2019-06-21 13:30:00," Quebrada Sonadora",,8.28053254503664,Good,,
2019-06-21 13:45:00," Quebrada Sonadora",,8.38868198595509,Good,,
2019-06-21 14:00:00," Quebrada Sonadora",,8.28913611767405,Good,,
2019-06-21 14:15:00," Quebrada Sonadora",,8.31499722872815,Good,,
2019-06-21 14:30:00," Quebrada Sonadora",,8.31499722872832,Good,,
2019-06-21 14:45:00," Quebrada Sonadora",,8.22054214258128,Good,,
2019-06-21 15:00:00," Quebrada Sonadora",,8.29344105185328,Good,,
2019-06-21 15:15:00," Quebrada Sonadora",,8.20774036062016,Good,,
2019-06-21 15:30:00," Quebrada Sonadora",,8.07235236899845,Good,,
2019-06-21 15:45:00," Quebrada Sonadora",,7.99296715904893,Good,,
2019-06-21 16:00:00," Quebrada Sonadora",,7.95562234590722,Good,,
2019-06-21 16:15:00," Quebrada Sonadora",,8.05976844800381,Good,,
2019-06-21 16:30:00," Quebrada Sonadora",,7.98050045396474,Good,,
2019-06-21 16:45:00," Quebrada Sonadora",,7.99296715904893,Good,,
2019-06-21 17:00:00," Quebrada Sonadora",,8.06815566564552,Good,,
2019-06-21 17:15:00," Quebrada Sonadora",,7.98465397250715,Good,,
2019-06-21 17:30:00," Quebrada Sonadora",,7.9266909151778,Good,,
2019-06-21 17:45:00," Quebrada Sonadora",,7.91020356486882,Good,,
2019-06-21 18:00:00," Quebrada Sonadora",,7.88553364499319,Good,,
2019-06-21 18:15:00," Quebrada Sonadora",,7.91844316267895,Good,,
2019-06-21 18:30:00," Quebrada Sonadora",,7.98050045396474,Good,,
2019-06-21 18:45:00," Quebrada Sonadora",,7.88964021128982,Good,,
2019-06-21 19:00:00," Quebrada Sonadora",,7.93081785114151,Good,,
2019-06-21 19:15:00," Quebrada Sonadora",,7.84049545785695,Good,,
2019-06-21 19:30:00," Quebrada Sonadora",,7.88964021128987,Good,,
2019-06-21 19:45:00," Quebrada Sonadora",,7.88142911191119,Good,,
2019-06-21 20:00:00," Quebrada Sonadora",,7.90197211628958,Good,,
2019-06-21 20:15:00," Quebrada Sonadora",,7.79164240715954,Good,,
2019-06-21 20:30:00," Quebrada Sonadora",,7.79164240715937,Good,,
2019-06-21 20:45:00," Quebrada Sonadora",,7.76327903573747,Good,,
2019-06-21 21:00:00," Quebrada Sonadora",,7.81196247053043,Good,,
2019-06-21 21:15:00," Quebrada Sonadora",,7.7632790357373,Good,,
2019-06-21 21:30:00," Quebrada Sonadora",,7.77137278210978,Good,,
2019-06-21 21:45:00," Quebrada Sonadora",,7.71086568508588,Good,,
2019-06-21 22:00:00," Quebrada Sonadora",,7.68278348046721,Good,,
2019-06-21 22:15:00," Quebrada Sonadora",,7.68278348046715,Good,,
2019-06-21 22:30:00," Quebrada Sonadora",,7.66278475067838,Good,,
2019-06-21 22:45:00," Quebrada Sonadora",,7.65879099464826,Good,,
2019-06-21 23:00:00," Quebrada Sonadora",,7.69079696159065,Good,,
2019-06-21 23:15:00," Quebrada Sonadora",,7.64682169415892,Good,,
2019-06-21 23:30:00," Quebrada Sonadora",,7.61896304999453,Good,,
2019-06-21 23:45:00," Quebrada Sonadora",,7.65479923367224,Good,,
2019-06-22 00:00:00," Quebrada Sonadora",,7.69480670256343,Good,,
2019-06-22 00:15:00," Quebrada Sonadora",,7.63089052582689,Good,,
2019-06-22 00:30:00," Quebrada Sonadora",,7.6707782506237,Good,,
2019-06-22 00:45:00," Quebrada Sonadora",,7.59120182994576,Good,,
2019-06-22 01:00:00," Quebrada Sonadora",,7.5991236794768,Good,,
2019-06-22 01:15:00," Quebrada Sonadora",,7.59516176262923,Good,,
2019-06-22 01:30:00," Quebrada Sonadora",,7.63089052582689,Good,,
2019-06-22 01:45:00," Quebrada Sonadora",,7.51633919534089,Good,,
2019-06-22 02:00:00," Quebrada Sonadora",,7.63885212669231,Good,,
2019-06-22 02:15:00," Quebrada Sonadora",,7.59912367947692,Good,,
2019-06-22 02:30:00," Quebrada Sonadora",,7.55565161092176,Good,,
2019-06-22 02:45:00," Quebrada Sonadora",,7.55565161092176,Good,,
2019-06-22 03:00:00," Quebrada Sonadora",,7.47722383580594,Good,,
2019-06-22 03:15:00," Quebrada Sonadora",,7.45773983959378,Good,,
2019-06-22 03:30:00," Quebrada Sonadora",,7.46942435079376,Good,,
2019-06-22 03:45:00," Quebrada Sonadora",,7.46942435079376,Good,,
2019-06-22 04:00:00," Quebrada Sonadora",,7.39186033215157,Good,,
2019-06-22 04:15:00," Quebrada Sonadora",,7.46552755223092,Good,,
2019-06-22 04:30:00," Quebrada Sonadora",,7.46552755223092,Good,,
2019-06-22 04:45:00," Quebrada Sonadora",,7.38800263893421,Good,,
2019-06-22 05:00:00," Quebrada Sonadora",,7.42666734921477,Good,,
2019-06-22 05:15:00," Quebrada Sonadora",,7.46552755223104,Good,,
2019-06-22 05:30:00," Quebrada Sonadora",,7.47332311175882,Good,,
2019-06-22 05:45:00," Quebrada Sonadora",,7.48112652361493,Good,,
2019-06-22 06:00:00," Quebrada Sonadora",,7.44607297166448,Good,,
2019-06-22 06:15:00," Quebrada Sonadora",,7.34186208054371,Good,,
2019-06-22 06:30:00," Quebrada Sonadora",,7.3802930962222,Good,,
2019-06-22 06:45:00," Quebrada Sonadora",,7.39958156570509,Good,,
2019-06-22 07:00:00," Quebrada Sonadora",,7.4383048524673,Good,,
2019-06-22 07:15:00," Quebrada Sonadora",,7.4499599684101,Good,,
2019-06-22 07:30:00," Quebrada Sonadora",,7.46942435079376,Good,,
2019-06-22 07:45:00," Quebrada Sonadora",,7.44218793324308,Good,,
2019-06-22 08:00:00," Quebrada Sonadora",,7.41504744030675,Good,,
2019-06-22 08:15:00," Quebrada Sonadora",,7.42666734921477,Good,,
2019-06-22 08:30:00," Quebrada Sonadora",,7.4266673492146,Good,,
2019-06-22 08:45:00," Quebrada Sonadora",,7.32271936458676,Good,,
2019-06-22 09:00:00," Quebrada Sonadora",,7.31507583909183,Good,,
2019-06-22 09:15:00," Quebrada Sonadora",,7.36105329613105,Good,,
2019-06-22 09:30:00," Quebrada Sonadora",,7.2769742170193,Good,,
2019-06-22 09:45:00," Quebrada Sonadora",,7.25799576514976,Good,,
2019-06-22 10:00:00," Quebrada Sonadora",,7.34186208054348,Good,,
2019-06-22 10:15:00," Quebrada Sonadora",,7.31125697953354,Good,,
2019-06-22 10:30:00," Quebrada Sonadora",,7.22773030971166,Good,,
2019-06-22 10:45:00," Quebrada Sonadora",,7.24663180010793,Good,,
2019-06-22 11:00:00," Quebrada Sonadora",,7.3188966338833,Good,,
2019-06-22 11:15:00," Quebrada Sonadora",,7.31125697953348,Good,,
2019-06-22 11:30:00," Quebrada Sonadora",,7.26558136598527,Good,,
2019-06-22 11:45:00," Quebrada Sonadora",,7.28077569001937,Good,,
2019-06-22 12:00:00," Quebrada Sonadora",,7.1938285065807,Good,,
2019-06-22 12:15:00," Quebrada Sonadora",,7.24284765870362,Good,,
2019-06-22 12:30:00," Quebrada Sonadora",,7.23528514223921,Good,,
2019-06-22 12:45:00," Quebrada Sonadora",,7.21264367476391,Good,,
2019-06-22 13:00:00," Quebrada Sonadora",,7.26937705568071,Good,,
2019-06-22 13:15:00," Quebrada Sonadora",,7.20134882853392,Good,,
2019-06-22 13:30:00," Quebrada Sonadora",,7.13394102291471,Good,,
2019-06-22 13:45:00," Quebrada Sonadora",,7.11904536760073,Good,,
2019-06-22 14:00:00," Quebrada Sonadora",,7.11904536760073,Good,,
2019-06-22 14:15:00," Quebrada Sonadora",,7.0819391322658,Good,,
2019-06-22 14:30:00," Quebrada Sonadora",,7.11160894246558,Good,,
2019-06-22 14:45:00," Quebrada Sonadora",,7.11532620538776,Good,,
2019-06-22 15:00:00," Quebrada Sonadora",,7.13021425676163,Good,,
2019-06-22 15:15:00," Quebrada Sonadora",,7.14140026393545,Good,,
2019-06-22 15:30:00," Quebrada Sonadora",,7.07823893247649,Good,,
2019-06-22 15:45:00," Quebrada Sonadora",,7.11904536760079,Good,,
2019-06-22 16:00:00," Quebrada Sonadora",,7.04502221635357,Good,,
2019-06-22 16:15:00," Quebrada Sonadora",,6.96082809361934,Good,,
2019-06-22 16:30:00," Quebrada Sonadora",,7.0819391322658,Good,,
2019-06-22 16:45:00," Quebrada Sonadora",,7.04870540787357,Good,,
2019-06-22 17:00:00," Quebrada Sonadora",,7.04502221635346,Good,,
2019-06-22 17:15:00," Quebrada Sonadora",,7.11532620538753,Good,,
2019-06-22 17:30:00," Quebrada Sonadora",,7.07454062520412,Good,,
2019-06-22 17:45:00," Quebrada Sonadora",,7.11904536760079,Good,,
2019-06-22 18:00:00," Quebrada Sonadora",,7.11532620538776,Good,,
2019-06-22 18:15:00," Quebrada Sonadora",,7.11904536760079,Good,,
2019-06-22 18:30:00," Quebrada Sonadora",,7.13021425676163,Good,,
2019-06-22 18:45:00," Quebrada Sonadora",,6.97539922584264,Good,,
2019-06-22 19:00:00," Quebrada Sonadora",,7.08564122524911,Good,,
2019-06-22 19:15:00," Quebrada Sonadora",,7.03030830772138,Good,,
2019-06-22 19:30:00," Quebrada Sonadora",,7.08564122524911,Good,,
2019-06-22 19:45:00," Quebrada Sonadora",,7.10046854267006,Good,,
2019-06-22 20:00:00," Quebrada Sonadora",,7.07454062520412,Good,,
2019-06-22 20:15:00," Quebrada Sonadora",,7.04134091125547,Good,,
2019-06-22 20:30:00," Quebrada Sonadora",,7.05239048649224,Good,,
2019-06-22 20:45:00," Quebrada Sonadora",,7.12276642978236,Good,,
2019-06-22 21:00:00," Quebrada Sonadora",,6.99000033504149,Good,,
2019-06-22 21:15:00," Quebrada Sonadora",,7.00463146452512,Good,,
2019-06-22 21:30:00," Quebrada Sonadora",,7.04870540787357,Good,,
2019-06-22 21:45:00," Quebrada Sonadora",,7.04870540787357,Good,,
2019-06-22 22:00:00," Quebrada Sonadora",,6.99365530131871,Good,,
2019-06-22 22:15:00," Quebrada Sonadora",,7.00829394264139,Good,,
2019-06-22 22:30:00," Quebrada Sonadora",,7.01929265760953,Good,,
2019-06-22 22:45:00," Quebrada Sonadora",,7.0192926576097,Good,,
2019-06-22 23:00:00," Quebrada Sonadora",,6.99365530131871,Good,,
2019-06-22 23:15:00," Quebrada Sonadora",,7.00097086538369,Good,,
2019-06-22 23:30:00," Quebrada Sonadora",,6.9390275073871,Good,,
2019-06-22 23:45:00," Quebrada Sonadora",,6.91729412579087,Good,,
2019-06-23 00:00:00," Quebrada Sonadora",,6.96082809361934,Good,,
2019-06-23 00:15:00," Quebrada Sonadora",,7.03030830772138,Good,,
2019-06-23 00:30:00," Quebrada Sonadora",,6.957189989391,Good,,
2019-06-23 00:45:00," Quebrada Sonadora",,6.89562780273434,Good,,
2019-06-23 01:00:00," Quebrada Sonadora",,6.92815242514115,Good,,
2019-06-23 01:15:00," Quebrada Sonadora",,6.7918478911127,Good,,
2019-06-23 01:30:00," Quebrada Sonadora",,6.83460277468618,Good,,
2019-06-23 01:45:00," Quebrada Sonadora",,6.80607003603092,Good,,
2019-06-23 02:00:00," Quebrada Sonadora",,6.90284246848796,Good,,
2019-06-23 02:15:00," Quebrada Sonadora",,6.88122076997502,Good,,
2019-06-23 02:30:00," Quebrada Sonadora",,6.85249574800577,Good,,
2019-06-23 02:45:00," Quebrada Sonadora",,6.88842057169973,Good,,
2019-06-23 03:00:00," Quebrada Sonadora",,6.81319215648494,Good,,
2019-06-23 03:15:00," Quebrada Sonadora",,6.84175441771845,Good,,
2019-06-23 03:30:00," Quebrada Sonadora",,6.80607003603092,Good,,
2019-06-23 03:45:00," Quebrada Sonadora",,6.88481974251164,Good,,
2019-06-23 04:00:00," Quebrada Sonadora",,6.79540066703248,Good,,
2019-06-23 04:15:00," Quebrada Sonadora",,6.86325373340003,Good,,
2019-06-23 04:30:00," Quebrada Sonadora",,6.85249574800577,Good,,
2019-06-23 04:45:00," Quebrada Sonadora",,6.79184789111264,Good,,
2019-06-23 05:00:00," Quebrada Sonadora",,6.89562780273434,Good,,
2019-06-23 05:15:00," Quebrada Sonadora",,6.79184789111264,Good,,
2019-06-23 05:30:00," Quebrada Sonadora",,6.83460277468612,Good,,
2019-06-23 05:45:00," Quebrada Sonadora",,6.87043498551253,Good,,
2019-06-23 06:00:00," Quebrada Sonadora",,6.87043498551253,Good,,
2019-06-23 06:15:00," Quebrada Sonadora",,6.79895528270828,Good,,
2019-06-23 06:30:00," Quebrada Sonadora",,6.81675598107512,Good,,
2019-06-23 06:45:00," Quebrada Sonadora",,6.89562780273434,Good,,
2019-06-23 07:00:00," Quebrada Sonadora",,6.777655171486,Good,,
2019-06-23 07:15:00," Quebrada Sonadora",,6.81319215648494,Good,,
2019-06-23 07:30:00," Quebrada Sonadora",,6.8238891623605,Good,,
2019-06-23 07:45:00," Quebrada Sonadora",,6.73877656376897,Good,,
2019-06-23 08:00:00," Quebrada Sonadora",,6.84533301170643,Good,,
2019-06-23 08:15:00," Quebrada Sonadora",,6.72469380402617,Good,,
2019-06-23 08:30:00," Quebrada Sonadora",,6.83102972429032,Good,,
2019-06-23 08:45:00," Quebrada Sonadora",,6.83102972429032,Good,,
2019-06-23 09:00:00," Quebrada Sonadora",,6.79895528270839,Good,,
2019-06-23 09:15:00," Quebrada Sonadora",,6.72821175289863,Good,,
2019-06-23 09:30:00," Quebrada Sonadora",,6.78829695427362,Good,,
2019-06-23 09:45:00," Quebrada Sonadora",,6.69311436444173,Good,,
2019-06-23 10:00:00," Quebrada Sonadora",,6.74230182439408,Good,,
2019-06-23 10:15:00," Quebrada Sonadora",,6.6721433430032,Good,,
2019-06-23 10:30:00," Quebrada Sonadora",,6.71415091221132,Good,,
2019-06-23 10:45:00," Quebrada Sonadora",,6.66168235910908,Good,,
2019-06-23 11:00:00," Quebrada Sonadora",,6.74230182439408,Good,,
2019-06-23 11:15:00," Quebrada Sonadora",,6.70011925912945,Good,,
2019-06-23 11:30:00," Quebrada Sonadora",,6.64080935388904,Good,,
2019-06-23 11:45:00," Quebrada Sonadora",,6.75642116990571,Good,,
2019-06-23 12:00:00," Quebrada Sonadora",,6.73877656376914,Good,,
2019-06-23 12:15:00," Quebrada Sonadora",,6.7036244384243,Good,,
2019-06-23 12:30:00," Quebrada Sonadora",,6.67214334300314,Good,,
2019-06-23 12:45:00," Quebrada Sonadora",,6.75288858672548,Good,,
2019-06-23 13:00:00," Quebrada Sonadora",,6.62693022718236,Good,,
2019-06-23 13:15:00," Quebrada Sonadora",,6.70713143991958,Good,,
2019-06-23 13:30:00," Quebrada Sonadora",,6.68611675045713,Good,,
2019-06-23 13:45:00," Quebrada Sonadora",,6.67912641177708,Good,,
2019-06-23 14:00:00," Quebrada Sonadora",,6.68262067204137,Good,,
2019-06-23 14:15:00," Quebrada Sonadora",,6.66516753873776,Good,,
2019-06-23 14:30:00," Quebrada Sonadora",,6.67912641177708,Good,,
2019-06-23 14:45:00," Quebrada Sonadora",,6.67563396898919,Good,,
2019-06-23 15:00:00," Quebrada Sonadora",,6.69311436444173,Good,,
2019-06-23 15:15:00," Quebrada Sonadora",,6.63386617312256,Good,,
2019-06-23 15:30:00," Quebrada Sonadora",,6.6165398617693,Good,,
2019-06-23 15:45:00," Quebrada Sonadora",,6.65471744148613,Good,,
2019-06-23 16:00:00," Quebrada Sonadora",,6.54426122877175,Good,,
2019-06-23 16:15:00," Quebrada Sonadora",,6.62000151067326,Good,,
2019-06-23 16:30:00," Quebrada Sonadora",,6.60271131275624,Good,,
2019-06-23 16:45:00," Quebrada Sonadora",,6.60962197929075,Good,,
2019-06-23 17:00:00," Quebrada Sonadora",,6.59580785677127,Good,,
2019-06-23 17:15:00," Quebrada Sonadora",,6.64775977487841,Good,,
2019-06-23 17:30:00," Quebrada Sonadora",,6.61308001819987,Good,,
2019-06-23 17:45:00," Quebrada Sonadora",,6.62346496558598,Good,,
2019-06-23 18:00:00," Quebrada Sonadora",,6.64775977487835,Good,,
2019-06-23 18:15:00," Quebrada Sonadora",,6.64080935388921,Good,,
2019-06-23 18:30:00," Quebrada Sonadora",,6.63039729613638,Good,,
2019-06-23 18:45:00," Quebrada Sonadora",,6.58202255487527,Good,,
2019-06-23 19:00:00," Quebrada Sonadora",,6.57170246603175,Good,,
2019-06-23 19:15:00," Quebrada Sonadora",,6.52034419483277,Good,,
2019-06-23 19:30:00," Quebrada Sonadora",,6.57170246603192,Good,,
2019-06-23 19:45:00," Quebrada Sonadora",,6.61308001819987,Good,,
2019-06-23 20:00:00," Quebrada Sonadora",,6.56139854631891,Good,,
2019-06-23 20:15:00," Quebrada Sonadora",,6.55796749640922,Good,,
2019-06-23 20:30:00," Quebrada Sonadora",,6.54083914149305,Good,,
2019-06-23 20:45:00," Quebrada Sonadora",,6.48293705517432,Good,,
2019-06-23 21:00:00," Quebrada Sonadora",,6.52375554919126,Good,,
2019-06-23 21:15:00," Quebrada Sonadora",,6.54083914149305,Good,,
2019-06-23 21:30:00," Quebrada Sonadora",,6.54083914149305,Good,,
2019-06-23 21:45:00," Quebrada Sonadora",,6.48632879550121,Good,,
2019-06-23 22:00:00," Quebrada Sonadora",,6.49651469753178,Good,,
2019-06-23 22:15:00," Quebrada Sonadora",,6.48972231555399,Good,,
2019-06-23 22:30:00," Quebrada Sonadora",,6.5305836199887,Good,,
2019-06-23 22:45:00," Quebrada Sonadora",,6.5305836199887,Good,,
2019-06-23 23:00:00," Quebrada Sonadora",,6.46262394974781,Good,,
2019-06-23 23:15:00," Quebrada Sonadora",,6.49311761600632,Good,,
2019-06-23 23:30:00," Quebrada Sonadora",,6.48293705517443,Good,,
2019-06-23 23:45:00," Quebrada Sonadora",,6.51693462693629,Good,,
2019-06-24 00:00:00," Quebrada Sonadora",,6.44911738868734,Good,,
2019-06-24 00:15:00," Quebrada Sonadora",,6.46938787765856,Good,,
2019-06-24 00:30:00," Quebrada Sonadora",,6.45249136879056,Good,,
2019-06-24 00:45:00," Quebrada Sonadora",,6.47277250581573,Good,,
2019-06-24 01:00:00," Quebrada Sonadora",,6.57170246603192,Good,,
2019-06-24 01:15:00," Quebrada Sonadora",,6.46938787765851,Good,,
2019-06-24 01:30:00," Quebrada Sonadora",,6.47615891100503,Good,,
2019-06-24 01:45:00," Quebrada Sonadora",,6.51693462693629,Good,,
2019-06-24 02:00:00," Quebrada Sonadora",,6.4897223155541,Good,,
2019-06-24 02:15:00," Quebrada Sonadora",,6.49651469753178,Good,,
2019-06-24 02:30:00," Quebrada Sonadora",,6.45249136879056,Good,,
2019-06-24 02:45:00," Quebrada Sonadora",,6.48632879550132,Good,,
2019-06-24 03:00:00," Quebrada Sonadora",,6.50671663528124,Good,,
2019-06-24 03:15:00," Quebrada Sonadora",,6.4423747447654,Good,,
2019-06-24 03:30:00," Quebrada Sonadora",,6.4423747447654,Good,,
2019-06-24 03:45:00," Quebrada Sonadora",,6.41212043252455,Good,,
2019-06-24 04:00:00," Quebrada Sonadora",,6.4423747447654,Good,,
2019-06-24 04:15:00," Quebrada Sonadora",,6.41212043252443,Good,,
2019-06-24 04:30:00," Quebrada Sonadora",,6.40541668336743,Good,,
2019-06-24 04:45:00," Quebrada Sonadora",,6.38200907842401,Good,,
2019-06-24 05:00:00," Quebrada Sonadora",,6.47954709390029,Good,,
2019-06-24 05:15:00," Quebrada Sonadora",,6.45249136879056,Good,,
2019-06-24 05:30:00," Quebrada Sonadora",,6.56483139077653,Good,,
2019-06-24 05:45:00," Quebrada Sonadora",,6.49651469753178,Good,,
2019-06-24 06:00:00," Quebrada Sonadora",,6.49991356080358,Good,,
2019-06-24 06:15:00," Quebrada Sonadora",,6.49991356080358,Good,,
2019-06-24 06:30:00," Quebrada Sonadora",,6.49311761600632,Good,,
2019-06-24 06:45:00," Quebrada Sonadora",,6.47615891100503,Good,,
2019-06-24 07:00:00," Quebrada Sonadora",,6.42891070320962,Good,,
2019-06-24 07:15:00," Quebrada Sonadora",,6.48972231555399,Good,,
2019-06-24 07:30:00," Quebrada Sonadora",,6.50671663528124,Good,,
2019-06-24 07:45:00," Quebrada Sonadora",,6.45586712188623,Good,,
2019-06-24 08:00:00," Quebrada Sonadora",,6.50671663528124,Good,,
2019-06-24 08:15:00," Quebrada Sonadora",,6.43227405949546,Good,,
2019-06-24 08:30:00," Quebrada Sonadora",,6.51693462693629,Good,,
2019-06-24 08:45:00," Quebrada Sonadora",,6.45924464864754,Good,,
2019-06-24 09:00:00," Quebrada Sonadora",,6.52034419483277,Good,,
2019-06-24 09:15:00," Quebrada Sonadora",,6.50671663528124,Good,,
2019-06-24 09:30:00," Quebrada Sonadora",,6.46938787765856,Good,,
2019-06-24 09:45:00," Quebrada Sonadora",,6.48972231555399,Good,,
2019-06-24 10:00:00," Quebrada Sonadora",,6.43227405949546,Good,,
2019-06-24 10:15:00," Quebrada Sonadora",,6.48972231555399,Good,,
2019-06-24 10:30:00," Quebrada Sonadora",,6.51693462693629,Good,,
2019-06-24 10:45:00," Quebrada Sonadora",,6.54083914149305,Good,,
2019-06-24 11:00:00," Quebrada Sonadora",,6.5374188447189,Good,,
2019-06-24 11:15:00," Quebrada Sonadora",,6.58202255487515,Good,,
2019-06-24 11:30:00," Quebrada Sonadora",,6.5305836199887,Good,,
2019-06-24 11:45:00," Quebrada Sonadora",,6.51352684482794,Good,,
2019-06-24 12:00:00," Quebrada Sonadora",,6.49651469753178,Good,,
2019-06-24 12:15:00," Quebrada Sonadora",,6.53400033777541,Good,,
2019-06-24 12:30:00," Quebrada Sonadora",,6.49311761600643,Good,,
2019-06-24 12:45:00," Quebrada Sonadora",,6.49311761600643,Good,,
2019-06-24 13:00:00," Quebrada Sonadora",,6.45924464864754,Good,,
2019-06-24 13:15:00," Quebrada Sonadora",,6.45586712188634,Good,,
2019-06-24 13:30:00," Quebrada Sonadora",,6.49311761600632,Good,,
2019-06-24 13:45:00," Quebrada Sonadora",,6.4897223155541,Good,,
2019-06-24 14:00:00," Quebrada Sonadora",,6.46938787765851,Good,,
2019-06-24 14:15:00," Quebrada Sonadora",,6.48293705517443,Good,,
2019-06-24 14:30:00," Quebrada Sonadora",,6.43563918473444,Good,,
2019-06-24 14:45:00," Quebrada Sonadora",,6.46600502586051,Good,,
2019-06-24 15:00:00," Quebrada Sonadora",,6.47277250581561,Good,,
